panel,slot,x,variant,round,inc_runtime_s,batch_runtime_s,batch_step0_runtime_s,breakdown_F_s,breakdown_S_s,breakdown_E_s,breakdown_R_s,breakdown_C_s,sk_mb,recall_plus,aff_join_s,aff_relabel_s,aff_total,add_pct,dataset,add_count,aff_common,aff_new,base_size,batch_align_runtime_s,batch_model_name,batch_peak_mem_mb,batch_rules,batch_search_runtime_s,batch_search_supp_nodes,batch_step1_runtime_s,batch_supp_nodes,batch_timing_contract,batch_train_runtime_s,batch_train_supp_nodes,dataset_ratio,del_count,fn,fp,gt_invalid_rules,gt_new_rules,inc_dequeue_n,inc_enqueue_n,inc_search_nodes,inc_train_canonical_rules,inc_train_raw_rules,lattice_samples,mcorr_diff_enqueued,mcorr_diff_raw,mcorr_diff_size,mcorr_enter_mode,mcorr_enter_threshold,mcorr_inc_cand,mcorr_inc_score_pos,mcorr_params,mcorr_predict_calls,mcorr_step1_cand,mcorr_step1_score_pos,mcorr_succ_generated,mcorr_succ_kept,mcorr_succ_pruned,minsup,minsup_base,new_rules,new_size,paper_mcorr,peak_mem_mb,pred_topk,pruned_rules,recall,recall_minus,remine_train_canonical_rules,remine_train_raw_rules,rules,s0_seeds,sample_count,sample_l8_13_ran,sample_l8_13_rhs,sample_replay_s,sample_replay_visits,sample_size,search_per_node_s,search_s,sigma,single_pred_seeds,sk_exact,sk_intersect,sk_probes,sk_skip,step2_s,step2_verified_n,t9_ml_noskip,t9_ml_seed,total_runtime_s,tp,train_action,train_alignment,train_class_neg,train_class_pos,train_key_sha256,train_label_sha256,update_type,verified,visit_mid_nodes,visit_rule_nodes,workers,batch_plot_s,inc_over_batch_plot,sweep,source_kind,csv_path,exported_at
n,p20,20,staticcorr,0,23.974478008,55.796762574,33.419324559,0.570717702,3.269191642,0,0,11.960817047,10.48576,1,,0,,,,16816,,,1177131,5.600329207,batch-cold-round-0,28805.87166595459,47,8.330003234,408,8.447099187,2373,cold-step0-step1-aff-mine,47.466757884,1965,1,16816,0,11,0,0,0,0,1638,,,343,0,0,0,enforce,0.85,14138,4232,2817,1406,2417,644,14138,4232,9906,1385637,1385637,236,1177131,True,6589.059814453125,0,351,1,1,,,65,0,343,1,14,3.269191642,1638,1681616,0.0019958434932844933,3.269191642,1e-06,0,232,1638,1362,1130,0.570717702,48,False,False,25.762045632,46,,,,,,,mix,48,1434,204,20,55.796762574,0.4296750725672308,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml20/p20/results.csv,2026-09-11T11:22:02
n,p25,25,pincminer,0,24.223555468,63.391479876,34.572747328,0.728857723,2.494005556,0,5.37802635,8.759803982,10.48576,1,,5.270999067,,,,16816,,,1177131,11.601607776,batch-cold-round-0,22589.042053222656,55,9.197378579,586,8.019736095,3651,cold-step0-step1-aff-mine,54.194099517,3065,1,16816,0,9,0,0,0,0,3630,575,575,510,0,0,0,enforce,0.85,25538,8796,3457,2021,4658,1392,25538,8796,16742,1385637,1385637,257,1177131,True,7954.8364334106445,0,521,1,1,575,575,67,0,510,1,14,2.494005556,3630,1681616,0.0006870538721763085,2.494005556,1e-06,0,298,3630,3067,2769,0.728857723,56,False,False,26.14561913,54,clone,match,424,54,f30cb5a9c42aef59276ce78cf0c30507e321f3e83bca4f5c7c6e29fa4ccc8b99,fe5c9840e7c2496e84a5411d7f1c2cb19c1f918e94cbcd44dc3378d5ffe4402e,mix,56,3392,238,20,63.391479876,0.3821263601257404,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml25/p25/results.csv,2026-09-11T11:22:02
n,p25,25,nocs,0,34.926933535,63.391479876,34.572747328,0.72596626,3.516239176,0,5.420054503,12.122113917,10.48576,1,,5.320591193,,,,16816,,,1177131,11.601607776,batch-cold-round-0,22589.042053222656,55,9.197378579,586,8.019736095,3651,cold-step0-step1-aff-mine,54.194099517,3065,1,16816,0,10,0,0,0,0,3630,,,510,0,0,0,enforce,0.85,25538,8796,3457,2021,4658,1392,25538,8796,16742,1385637,1385637,152,1177131,True,13277.784538269043,0,521,1,1,,,68,0,510,1,14,3.516239176,3630,1681616,0.0009686609300275482,3.516239176,1e-06,0,2951,3630,2951,0,0.72596626,56,False,False,36.56270446,54,,,,,,,mix,56,3508,122,20,63.391479876,0.5509720486620684,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml25/p25/results.csv,2026-09-11T11:22:02
n,p25,25,noaux,0,79.339006217,63.391479876,34.572747328,0.503863694,0,10.559033341,5.204753103,15.101928933,10.48576,1,,5.010667759,,,,16816,,,1177131,11.601607776,batch-cold-round-0,22589.042053222656,55,9.197378579,586,8.019736095,3651,cold-step0-step1-aff-mine,54.194099517,3065,1,16816,0,9,0,0,23000,23000,23000,,,0,0,0,0,enforce,0.85,0,0,3457,471,4658,1392,22662,22662,0,1385637,1385637,740,1177131,True,22095.311714172363,0,521,1,1,,,721,0,0,0,0,0,0,1681616,0.00045908840613043475,10.559033341,1e-06,338,0,0,0,0,0.503863694,56,False,False,80.343099382,54,,,,,,,mix,56,22289,711,20,63.391479876,1.2515720783328446,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml25/p25/results.csv,2026-09-11T11:22:02
n,p25,25,naive,0,108.050532491,60.779521149,36.490594329,0.595445301,0,30.086816764,24.856107,11.65608316,10.48576,1,,24.648133852,,,,16816,,,1177131,7.076308767,batch-cold-round-0,28443.92642211914,54,8.474976804,586,8.737634072,3651,cold-step0-step1-aff-mine,52.304543604,3065,1,16816,0,12,0,0,20623,20623,20623,,,0,0,0,0,enforce,0.85,0,0,3457,471,4658,1392,20310,20310,0,1385637,1385637,729,1177131,True,22284.573097229004,0,521,1,1,,,723,0,0,0,0,0,0,1681616,0.0014588962209183922,30.086816764,1e-06,313,0,0,0,0,0.595445301,55,False,False,109.227419921,54,,,,,,,mix,55,19912,711,20,60.779521149,1.777745701979387,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml25/p25/results.csv,2026-09-11T11:22:02
n,p25,25,staticcorr,0,24.448429873,60.779521149,36.490594329,0.627550835,4.04126935,0,0,11.991384384,10.48576,1,,0,,,,16816,,,1177131,7.076308767,batch-cold-round-0,28443.92642211914,54,8.474976804,586,8.737634072,3651,cold-step0-step1-aff-mine,52.304543604,3065,1,16816,0,16,0,0,0,0,3625,,,509,0,0,0,enforce,0.85,25488,8786,3457,2019,4658,1392,25488,8786,16702,1385637,1385637,289,1177131,True,8370.026763916016,0,521,1,1,,,72,0,509,1,13,4.04126935,3625,1681616,0.0011148329241379312,4.04126935,1e-06,0,309,3625,3078,2769,0.627550835,55,False,False,25.683430004999998,54,,,,,,,mix,55,3371,254,20,60.779521149,0.40224781983828195,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml25/p25/results.csv,2026-09-11T11:22:02
n,p30,30,pincminer,0,35.630548107,83.617801652,44.58933825,0.599202398,4.997160154,0,11.252006763,7.456933659,10.48576,1,,11.115683102,,,,16816,,,1177131,17.76937253,batch-cold-round-0,26157.08814239502,64,11.393093906,791,9.865987158,5146,cold-step0-step1-aff-mine,72.224706944,4355,1,16816,0,10,0,0,0,0,7942,780,780,699,0,0,0,enforce,0.85,42218,18094,4097,2699,7999,2910,42218,18094,24124,1385637,1385637,210,1177131,True,10286.576271057129,0,716,1,1,780,780,80,0,699,1,13,4.997160154,7942,1681616,0.0006292067683203224,4.997160154,1e-06,0,339,7942,5788,5449,0.599202398,65,False,False,37.204168398,64,clone,match,529,64,0338801530157c2559093d3b5b79aa484920f5a7e2e4c58e5ae8fa270489fb43,6032977a202fb9a48309d567ccfa06784efe0ebc1857d59438a2ca4d5a1af697,mix,65,7748,194,20,83.617801652,0.4261119929376639,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml30/p30/results.csv,2026-09-11T11:22:02
n,p30,30,nocs,0,55.037786152,83.617801652,44.58933825,0.614318021,4.158230244,0,10.962704483,9.917846035,10.48576,1,,10.817457109,,,,16816,,,1177131,17.76937253,batch-cold-round-0,26157.08814239502,64,11.393093906,791,9.865987158,5146,cold-step0-step1-aff-mine,72.224706944,4355,1,16816,0,10,0,0,0,0,7942,,,699,0,0,0,enforce,0.85,42218,18094,4097,2699,7999,2910,42218,18094,24124,1385637,1385637,213,1177131,True,15660.260604858398,0,716,1,1,,,80,0,699,1,13,4.158230244,7942,1681616,0.0005235746970536389,4.158230244,1e-06,0,5782,7942,5782,0,0.614318021,65,False,False,56.679804454,64,,,,,,,mix,65,7754,188,20,83.617801652,0.6582065668391509,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml30/p30/results.csv,2026-09-11T11:22:02
n,p30,30,noaux,0,99.932537821,83.617801652,44.58933825,0.765797134,0,23.577895062,11.07061166,13.280553886,10.48576,1,,10.748110677,,,,16816,,,1177131,17.76937253,batch-cold-round-0,26157.08814239502,64,11.393093906,791,9.865987158,5146,cold-step0-step1-aff-mine,72.224706944,4355,1,16816,0,10,0,0,36413,36413,36413,,,0,0,0,0,enforce,0.85,0,0,4097,651,7999,2910,36035,36035,0,1385637,1385637,1096,1177131,True,28155.28338623047,0,716,1,1,,,1081,0,0,0,0,0,0,1681616,0.0006475131151511823,23.577895062,1e-06,378,0,0,0,0,0.765797134,65,False,False,101.135355693,64,,,,,,,mix,65,35342,1071,20,83.617801652,1.1951107999334707,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml30/p30/results.csv,2026-09-11T11:22:02
n,p30,30,naive,0,215.41442467,110.778724018,64.802219773,0.797754262,0,59.89587538,43.794438428,13.67647417,10.48576,1,,43.442397912,,,,16816,,,1177131,15.726327576,batch-cold-round-0,31640.704055786133,65,15.713978617,791,14.536187651,5146,cold-step0-step1-aff-mine,95.064744161,4355,1,16816,0,10,0,0,32266,32266,32266,,,0,0,0,0,enforce,0.85,0,0,4097,651,7999,2910,31918,31918,0,1385637,1385637,1083,1177131,True,26097.222969055176,0,716,1,1,,,1082,0,0,0,0,0,0,1681616,0.00185631548317114,59.89587538,1e-06,348,0,0,0,0,0.797754262,64,False,False,217.841992991,64,,,,,,,mix,64,31195,1071,20,110.778724018,1.9445469026615447,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml30/p30/results.csv,2026-09-11T11:22:02
n,p30,30,staticcorr,0,30.555531297,80.069245279,42.553210751,0.663010645,5.68889391,0,0,11.056237236,10.48576,1,,0,,,,16816,,,1177131,17.231241037,batch-cold-round-0,28639.0955657959,66,10.340308921,791,9.94447399,5146,cold-step0-step1-aff-mine,69.728935166,4355,1,16816,0,11,0,0,0,0,7939,,,698,0,0,0,enforce,0.85,42158,18088,4097,2697,7999,2910,42158,18088,24070,1385637,1385637,241,1177131,True,9622.181579589844,0,716,1,1,,,83,0,698,1,12,5.68889391,7939,1681616,0.0007165756279128353,5.68889391,1e-06,0,360,7939,5809,5449,0.663010645,64,False,False,32.083723805,64,,,,,,,mix,64,7721,218,20,80.069245279,0.3816138292615316,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml30/p30/results.csv,2026-09-11T11:22:02
n,p35,35,pincminer,0,47.167084291,133.332131081,86.348834336,0.993136747,5.895601287,0,9.016857691,17.256865017,10.48576,1,,8.838981577,,,,16816,,,1177131,16.364132011,batch-cold-round-0,31665.23627471924,70,15.718414747,794,14.900738579,6476,cold-step0-step1-aff-mine,117.613715002,5682,1,16816,0,14,0,0,0,0,7498,783,783,688,0,0,0,enforce,0.85,52588,17392,4737,2798,10491,2378,52588,17392,35196,1385637,1385637,401,1177131,True,10677.410522460938,0,713,1,1,783,783,84,0,688,1,14,5.895601287,7498,1681616,0.0007862898488930381,5.895601287,1e-06,0,528,7498,6114,5586,0.993136747,72,False,False,50.133778538,70,clone,match,638,70,8fe6facce16c68ca72c166d798d5eaa518c41950736a4bd6362bb96584a956e0,3e4cf42e7738ec4cabef95272eead25724f2464ba2d7548c0e4184995ed225d9,mix,72,7119,379,20,133.332131081,0.3537563219652264,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml35/p35/results.csv,2026-09-11T11:22:02
n,p35,35,nocs,0,58.412668021,127.230995457,88.72762224,0.665838493,5.744943405,0,7.022034419,10.926660772,10.48576,1,,6.684432924,,,,16816,,,1177131,12.982723856,batch-cold-round-0,31068.254508972168,72,11.758268698,794,13.762372366,6476,cold-step0-step1-aff-mine,115.47272566,5682,1,16816,0,7,0,0,0,0,7475,,,686,0,0,0,enforce,0.85,52448,17346,4737,2794,10491,2378,52448,17346,35102,1385637,1385637,217,1177131,True,18311.23062133789,0,713,1,1,,,78,0,686,1,12,5.744943405,7475,1681616,0.0007685543016722408,5.744943405,1e-06,0,5912,7475,5912,0,0.665838493,70,False,False,60.298406308,70,,,,,,,mix,70,7275,200,20,127.230995457,0.45910721527555454,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml35/p35/results.csv,2026-09-11T11:22:02
n,p35,35,noaux,0,164.850078269,127.230995457,88.72762224,0.690719859,0,22.397064343,8.347329169,10.86017198,10.48576,1,,7.808229567,,,,16816,,,1177131,12.982723856,batch-cold-round-0,31068.254508972168,72,11.758268698,794,13.762372366,6476,cold-step0-step1-aff-mine,115.47272566,5682,1,16816,0,7,0,0,52143,52143,52143,,,0,0,0,0,enforce,0.85,0,0,4737,652,10491,2378,51735,51735,0,1385637,1385637,1480,1177131,True,29013.104873657227,0,713,1,1,,,1471,0,0,0,0,0,0,1681616,0.000429531564025852,22.397064343,1e-06,408,0,0,0,0,0.690719859,70,False,False,166.46088139,70,,,,,,,mix,70,50680,1463,20,127.230995457,1.2956754576734726,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml35/p35/results.csv,2026-09-11T11:22:02
n,p35,35,naive,0,257.825023873,117.210662165,79.036640869,0.809045389,0,84.034469558,39.557837833,11.747561945,10.48576,1,,39.18287978,,,,16816,,,1177131,13.196690354,batch-cold-round-0,33151.64991760254,71,13.116615969,794,11.860705061,6476,cold-step0-step1-aff-mine,104.094045215,5682,1,16816,0,8,0,0,52143,52143,52143,,,0,0,0,0,enforce,0.85,0,0,4737,652,10491,2378,51735,51735,0,1385637,1385637,1473,1177131,True,29120.22625732422,0,713,1,1,,,1472,0,0,0,0,0,0,1681616,0.0016116155487409622,84.034469558,1e-06,408,0,0,0,0,0.809045389,70,False,False,260.604665033,70,,,,,,,mix,70,50680,1463,20,117.210662165,2.199672104147438,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml35/p35/results.csv,2026-09-11T11:22:02
n,p35,35,staticcorr,0,31.501590532,117.210662165,79.036640869,0.709361471,5.585758469,0,0,12.148176722,10.48576,1,,0,,,,16816,,,1177131,13.196690354,batch-cold-round-0,33151.64991760254,71,13.116615969,794,11.860705061,6476,cold-step0-step1-aff-mine,104.094045215,5682,1,16816,0,8,0,0,0,0,7475,,,686,0,0,0,enforce,0.85,52448,17346,4737,2794,10491,2378,52448,17346,35102,1385637,1385637,259,1177131,True,10932.8666305542,0,713,1,1,,,79,0,686,1,12,5.585758469,7475,1681616,0.0007472586580602006,5.585758469,1e-06,0,366,7475,5952,5586,0.709361471,70,False,False,33.522435844,70,,,,,,,mix,70,7235,240,20,117.210662165,0.26876045190884196,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml35/p35/results.csv,2026-09-11T11:22:02
n,p40,40,pincminer,0,72.336457405,184.360617978,112.821331579,0.637547542,12.395547548,0,19.093795269,6.5341727,10.48576,1,,18.535809373,,,,16816,,,1177131,28.034939587,batch-cold-round-0,32714.201385498047,81,21.032135959,1213,22.472202021,8749,cold-step0-step1-aff-mine,163.328480465,7536,1,16816,0,13,0,0,0,0,19551,1201,1201,1094,0,0,0,enforce,0.85,87980,43020,5377,4104,18221,6411,87980,43020,44960,1385637,1385637,361,1177131,True,16252.335258483887,0,1121,1,1,1201,1201,94,0,1094,1,12,12.395547548,19551,1681616,0.0006340109226126541,12.395547548,1e-06,0,826,19551,15231,14405,0.637547542,80,False,False,74.921864478,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,50b7d47d56e913f05a42e69ee2fa7c517a00e0cae6280f37a9b0f4720eb524d6,mix,80,19205,346,20,184.360617978,0.39236393432805705,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml40/p40/results.csv,2026-09-11T11:22:02
n,p40,40,nocs,0,145.104864804,184.360617978,112.821331579,0.773177868,16.521840856,0,20.624977929,15.243061902,10.48576,1,,20.402430118,,,,16816,,,1177131,28.034939587,batch-cold-round-0,32714.201385498047,81,21.032135959,1213,22.472202021,8749,cold-step0-step1-aff-mine,163.328480465,7536,1,16816,0,14,0,0,0,0,19551,,,1094,0,0,0,enforce,0.85,87980,43020,5377,4104,18221,6411,87980,43020,44960,1385637,1385637,174,1177131,True,20529.38966369629,0,1121,1,1,,,95,0,1094,1,12,16.521840856,19551,1681616,0.000845063723390108,16.521840856,1e-06,0,15029,19551,15029,0,0.773177868,80,False,False,148.044772013,80,,,,,,,mix,80,19407,144,20,184.360617978,0.7870708310454652,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml40/p40/results.csv,2026-09-11T11:22:02
n,p40,40,noaux,0,211.977593578,184.360617978,112.821331579,0.857347244,0,105.464928686,20.931719717,18.625562974,10.48576,1,,19.9681561,,,,16816,,,1177131,28.034939587,batch-cold-round-0,32714.201385498047,81,21.032135959,1213,22.472202021,8749,cold-step0-step1-aff-mine,163.328480465,7536,1,16816,0,14,0,0,78183,78183,78183,,,0,0,0,0,enforce,0.85,0,0,5377,1026,18221,6411,77715,77715,0,1385637,1385637,2053,1177131,True,30619.574462890625,0,1121,1,1,,,2038,0,0,0,0,0,0,1681616,0.0013489496269777316,105.464928686,1e-06,468,0,0,0,0,0.857347244,80,False,False,214.002186651,80,,,,,,,mix,80,76160,2023,20,184.360617978,1.1497986712286654,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml40/p40/results.csv,2026-09-11T11:22:02
n,p40,40,naive,0,347.584379386,162.652346169,99.581159923,1.007927201,0,126.387439158,67.582348415,13.462677579,10.48576,1,,67.04176673,,,,16816,,,1177131,21.393910331,batch-cold-round-0,32292.95994567871,82,23.103337465,1213,18.573929336,8749,cold-step0-step1-aff-mine,139.549006078,7536,1,16816,0,8,0,0,88170,88170,88170,,,0,0,0,0,enforce,0.85,0,0,5377,1026,18221,6411,87662,87662,0,1385637,1385637,2036,1177131,True,32429.786659240723,0,1121,1,1,,,2032,0,0,0,0,0,0,1681616,0.00143345173140524,126.387439158,1e-06,508,0,0,0,0,1.007927201,81,False,False,350.473265071,80,,,,,,,mix,81,86147,2023,20,162.652346169,2.136977348146278,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml40/p40/results.csv,2026-09-11T11:22:02
n,p40,40,staticcorr,0,60.833185536,162.652346169,99.581159923,0.980489667,22.35411364,0,0,11.205879464,10.48576,1,,0,,,,16816,,,1177131,21.393910331,batch-cold-round-0,32292.95994567871,82,23.103337465,1213,18.573929336,8749,cold-step0-step1-aff-mine,139.549006078,7536,1,16816,0,8,0,0,0,0,19583,,,1095,0,0,0,enforce,0.85,88060,43084,5377,4106,18221,6411,88060,43084,44976,1385637,1385637,333,1177131,True,14589.42839050293,0,1121,1,1,,,89,0,1095,1,13,22.35411364,19583,1681616,0.0011415060838482357,22.35411364,1e-06,0,829,19583,15234,14405,0.980489667,81,False,False,63.768185012000004,80,,,,,,,mix,81,19271,312,20,162.652346169,0.37400742730629133,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/n_ncvoter_p0/ncvoter_ml40/p40/results.csv,2026-09-11T11:22:02
o,sig1e-6,1e-6,pincminer,0,36.486759788,156.575172694,93.032011424,0.787802051,0.831542054,12.607196437,0.48672036,3.659397203,10.48576,1,,0.004688966,,,,2210,,,154657,1.42127076,batch-cold-round-0,9723.035263061523,89,29.558707519,1060,32.563173053,7429,cold-step0-step1-aff-mine,127.01646332,6369,1,0,0,49,15,5,3308,8396,2955,1563,1563,1418,609,638,575,enforce,0.85,42719,23720,2433,7311,5190,3201,42719,23720,18999,24607,23918,160,156867,True,4142.9528732299805,0,1464,1,1,1563,1563,160,0,1418,1,17,0.831542054,4326,220940,0.004547796443654823,13.438738491,1e-06,0,277,4326,3647,3370,0.787802051,106,False,False,37.038631554,89,fine-tune,match,297,105,aab8b4a96a0eff08bfdcac46391ef07da5033bb52d0f5d67e47c6d93b5719fff,8fe442a4c33358107e3df36e959d2144231c81a7b21baed909d0c107137fbdaa,add,106,7506,128,20,156.575172694,0.23303030206013103,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/o_inspection_sigma/sig1e-6/results.csv,2026-09-11T11:22:02
o,sig1e-6,1e-6,nocs,0,114.596763376,156.575172694,93.032011424,0.605071567,1.057204071,18.837359783,0.538910164,5.459188592,10.48576,1,,0.004144028,,,,2210,,,154657,1.42127076,batch-cold-round-0,9723.035263061523,89,29.558707519,1060,32.563173053,7429,cold-step0-step1-aff-mine,127.01646332,6369,1,0,0,53,15,5,16106,48964,14480,,,1418,609,638,575,enforce,0.85,87460,64386,2433,17752,5190,3201,87460,64386,23074,24607,23918,197,156867,True,4421.037712097168,0,1464,1,1,,,165,0,1418,1,17,1.057204071,4326,220940,0.0013739339678176797,19.894563854,1e-06,0,3565,4326,3565,0,0.605071567,106,False,False,115.023094214,89,,,,,,,add,106,20301,131,20,156.575172694,0.7318961327282724,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/o_inspection_sigma/sig1e-6/results.csv,2026-09-11T11:22:02
o,sig1e-6,1e-6,noaux,0,66.531087071,156.575172694,93.032011424,0.654422201,0,46.228509386,2.133912363,4.348011978,10.48576,1,,0.00382445,,,,2210,,,154657,1.42127076,batch-cold-round-0,9723.035263061523,89,29.558707519,1060,32.563173053,7429,cold-step0-step1-aff-mine,127.01646332,6369,1,0,0,77,15,5,19610,19610,19610,,,0,0,0,0,enforce,0.85,0,0,2433,1028,5190,3201,19338,19338,0,24607,23918,3770,156867,True,12644.446075439453,0,1464,1,1,,,3738,0,0,0,0,0,0,220940,0.00235739466527282,46.228509386,1e-06,272,0,0,0,0,0.654422201,106,False,False,66.92298629,89,,,,,,,add,106,15908,3702,20,156.575172694,0.4249146651175911,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/o_inspection_sigma/sig1e-6/results.csv,2026-09-11T11:22:02
o,sig1e-6,1e-6,naive,0,114.554075631,98.942801408,48.000568075,0.731454897,0,110.017343544,1.190209618,0.700483277,10.48576,1,,0.003695267,,,,2210,,,154657,0.862584426,batch-cold-round-0,8313.008964538574,90,23.558105938,1060,26.521534588,7429,cold-step0-step1-aff-mine,75.384693952,6369,1,0,0,62,15,5,19610,19610,19610,,,0,0,0,0,enforce,0.85,0,0,2433,1028,5190,3201,19338,19338,0,24607,23918,3722,156867,True,11521.87629699707,0,1464,1,1,,,3723,0,0,0,0,0,0,220940,0.005610267391330953,110.017343544,1e-06,272,0,0,0,0,0.731454897,106,False,False,114.885912505,89,,,,,,,add,106,15908,3702,20,98.942801408,1.1577807986113657,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/o_inspection_sigma/sig1e-6/results.csv,2026-09-11T11:22:02
o,sig1e-6,1e-6,staticcorr,0,12.10752799,98.942801408,48.000568075,0.438730823,1.239481487,1.199420967,0,3.995978671,10.48576,0.6,,0,,,,2210,,,154657,0.862584426,batch-cold-round-0,8313.008964538574,90,23.558105938,1060,26.521534588,7429,cold-step0-step1-aff-mine,75.384693952,6369,1,0,0,41,15,5,3868,7861,3233,,,1418,0,0,0,enforce,0.85,43822,28265,2433,7338,5190,3201,43822,28265,15557,24607,23918,191,156867,True,4258.212936401367,0,1464,1,1,,,169,0,1418,1,17,1.239481487,8327,220940,0.0007543774989174142,2.438902454,1e-06,0,435,8327,7190,6755,0.438730823,106,False,False,12.439546018,89,,,,,,,add,106,12047,148,20,98.942801408,0.12236896285231973,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/o_inspection_sigma/sig1e-6/results.csv,2026-09-11T11:22:02
o,sig1e-5,1e-5,pincminer,0,4.789846842,99.760371168,52.669070486,0.375931654,0.946399841,0.124937031,0.250282764,0.042276698,10.48576,1,,0.002855564,,,,2209,,,154658,0.62107078,batch-cold-round-0,6988.7938232421875,85,22.735998557,847,23.734222755,5747,cold-step0-step1-aff-mine,77.024371203,4900,1,0,0,1,0,0,1493,2449,1268,831,831,717,0,0,0,enforce,0.85,24042,11077,2433,3535,2714,1180,24042,11077,12965,246072,239190,117,156867,True,3051.953414916992,0,746,1,1,831,831,117,0,717,1,17,0.946399841,3334,220940,0.0008449028958990536,1.071336872,1e-05,0,149,3334,2695,2546,0.375931654,86,False,False,5.19141884,85,clone,match,219,85,bff145913e8f29178067bf731f5a6bd4da0a8252eddd425a457a0fe69eeaaf99,2c409d28ea858457dae4f73e7fb65d2964285621d66a7ee9a2efe50f9f7601a0,add,86,4711,116,20,99.760371168,0.048013522663560744,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/o_inspection_sigma/sig1e-5/results.csv,2026-09-11T11:22:02
